PlotNumber,SiteUnit
426379,CWH ds 2 /05
113750,CWH ms 2 /01
115450,CWH ms 2 /01
122580,CWH ms 2 /01
122980,CWH ms 2 /01
123180,CWH ms 2 /01
123680,CWH ms 2 /01
123780,CWH ms 2 /01
124480,CWH ms 2 /01
124580,CWH ms 2 /01
124680,CWH ms 2 /01
177781,CWH ms 2 /01
208850,CWH ms 2 /01
209750,CWH ms 2 /01
210350,CWH ms 2 /01
210550,CWH ms 2 /01
210750,CWH ms 2 /01
424379,CWH ms 2 /01
424479,CWH ms 2 /01
424579,CWH ms 2 /01
424779,CWH ms 2 /01
429079,CWH ms 2 /01
431679,CWH ms 2 /01
433879,CWH ms 2 /01
437879,CWH ms 2 /01
438479,CWH ms 2 /01
445979,CWH ms 2 /01
501550,CWH ms 2 /01
114750,CWH ms 2 /02
114850,CWH ms 2 /02
211250,CWH ms 2 /02
429779,CWH ms 2 /02
438579,CWH ms 2 /02
803250,CWH ms 2 /02
114950,CWH ms 2 /03
123280,CWH ms 2 /03
173081,CWH ms 2 /03
209050,CWH ms 2 /03
209950,CWH ms 2 /03
211150,CWH ms 2 /03
211350,CWH ms 2 /03
424879,CWH ms 2 /03
501750,CWH ms 2 /03
802950,CWH ms 2 /03
803150,CWH ms 2 /03
22280,CWH ms 2 /04
110480,CWH ms 2 /04
110780,CWH ms 2 /04
112750,CWH ms 2 /04
113650,CWH ms 2 /04
115150,CWH ms 2 /04
115250,CWH ms 2 /04
115550,CWH ms 2 /04
115950,CWH ms 2 /04
117280,CWH ms 2 /04
123080,CWH ms 2 /04
174481,CWH ms 2 /04
210950,CWH ms 2 /04
425879,CWH ms 2 /04
425979,CWH ms 2 /04
438379,CWH ms 2 /04
500250,CWH ms 2 /04
501650,CWH ms 2 /04
21680,CWH ms 2 /05
110580,CWH ms 2 /05
114550,CWH ms 2 /05
123880,CWH ms 2 /05
1277480,CWH ms 2 /05
177981,CWH ms 2 /05
208950,CWH ms 2 /05
209150,CWH ms 2 /05
209850,CWH ms 2 /05
210050,CWH ms 2 /05
424279,CWH ms 2 /05
429879,CWH ms 2 /05
438879,CWH ms 2 /05
446179,CWH ms 2 /05
500650,CWH ms 2 /05
500750,CWH ms 2 /05
501850,CWH ms 2 /05
109179,CWH ms 2 /06
112850,CWH ms 2 /06
112950,CWH ms 2 /06
113050,CWH ms 2 /06
113350,CWH ms 2 /06
113550,CWH ms 2 /06
114050,CWH ms 2 /06
115050,CWH ms 2 /06
115650,CWH ms 2 /06
115750,CWH ms 2 /06
115850,CWH ms 2 /06
162681,CWH ms 2 /06
173181,CWH ms 2 /06
209250,CWH ms 2 /06
209350,CWH ms 2 /06
209450,CWH ms 2 /06
209550,CWH ms 2 /06
210650,CWH ms 2 /06
211050,CWH ms 2 /06
211450,CWH ms 2 /06
211550,CWH ms 2 /06
424079,CWH ms 2 /06
424179,CWH ms 2 /06
444679,CWH ms 2 /06
448879,CWH ms 2 /06
802750,CWH ms 2 /06
802850,CWH ms 2 /06
803050,CWH ms 2 /06
22380,CWH ms 2 /07
114250,CWH ms 2 /07
115350,CWH ms 2 /07
116050,CWH ms 2 /07
173281,CWH ms 2 /07
174581,CWH ms 2 /07
210450,CWH ms 2 /07
433979,CWH ms 2 /07
434079,CWH ms 2 /07
501250,CWH ms 2 /07
114150,CWH ms 2 /08
114650,CWH ms 2 /08
113150,CWH ms 2 /09
113250,CWH ms 2 /09
113850,CWH ms 2 /09
113950,CWH ms 2 /09
114350,CWH ms 2 /09
114450,CWH ms 2 /09
210850,CWH ms 2 /09
BSHW68,CWH vh 1 /01
GR 040,CWH vh 1 /01
GR 092,CWH vh 1 /01
HLB033,CWH vh 1 /01
KP 213,CWH vh 1 /01
KP 233,CWH vh 1 /01
NM2148,CWH vh 1 /01
PH 049,CWH vh 1 /01
PH 050,CWH vh 1 /01
PH 063,CWH vh 1 /01
TA 001,CWH vh 1 /01
TA 013,CWH vh 1 /01
TA 104,CWH vh 1 /01
WC 207,CWH vh 1 /01
WC 241,CWH vh 1 /01
WC 254,CWH vh 1 /01
WC 278,CWH vh 1 /01
104150,CWH vh 1 /02
108750,CWH vh 1 /02
162778,CWH vh 1 /02
437279,CWH vh 1 /02
634680,CWH vh 1 /02
GR 044,CWH vh 1 /02
GR 090,CWH vh 1 /02
GR 091,CWH vh 1 /02
GR 039,CWH vh 1 /03
GR 046,CWH vh 1 /03
GR 052,CWH vh 1 /03
GR 129,CWH vh 1 /03
KP 230,CWH vh 1 /03
KP 237,CWH vh 1 /03
NM2149,CWH vh 1 /03
PH 033,CWH vh 1 /03
PH 045,CWH vh 1 /03
PH 047,CWH vh 1 /03
PH 051,CWH vh 1 /03
PH 053,CWH vh 1 /03
PH 066,CWH vh 1 /03
PH 083,CWH vh 1 /03
PH 084,CWH vh 1 /03
WC 212,CWH vh 1 /03
WC 234,CWH vh 1 /03
WC 236,CWH vh 1 /03
WC 257,CWH vh 1 /03
WC 267,CWH vh 1 /03
WC 268,CWH vh 1 /03
WC 279,CWH vh 1 /03
WC 280,CWH vh 1 /03
WC 283,CWH vh 1 /03
100150,CWH vh 1 /04
101880,CWH vh 1 /04
102180,CWH vh 1 /04
105350,CWH vh 1 /04
105450,CWH vh 1 /04
107850,CWH vh 1 /04
108150,CWH vh 1 /04
109250,CWH vh 1 /04
109850,CWH vh 1 /04
111450,CWH vh 1 /04
111750,CWH vh 1 /04
112650,CWH vh 1 /04
1266881,CWH vh 1 /04
161781,CWH vh 1 /04
162181,CWH vh 1 /04
166181,CWH vh 1 /04
206350,CWH vh 1 /04
206650,CWH vh 1 /04
206750,CWH vh 1 /04
207250,CWH vh 1 /04
207750,CWH vh 1 /04
208250,CWH vh 1 /04
208350,CWH vh 1 /04
208450,CWH vh 1 /04
24880,CWH vh 1 /04
401179,CWH vh 1 /04
402782,CWH vh 1 /04
402882,CWH vh 1 /04
403179,CWH vh 1 /04
403479,CWH vh 1 /04
404479,CWH vh 1 /04
404779,CWH vh 1 /04
405279,CWH vh 1 /04
406879,CWH vh 1 /04
430279,CWH vh 1 /04
430779,CWH vh 1 /04
431479,CWH vh 1 /04
433479,CWH vh 1 /04
433579,CWH vh 1 /04
437779,CWH vh 1 /04
438179,CWH vh 1 /04
438679,CWH vh 1 /04
440879,CWH vh 1 /04
442479,CWH vh 1 /04
443079,CWH vh 1 /04
445779,CWH vh 1 /04
446279,CWH vh 1 /04
572279,CWH vh 1 /04
573179,CWH vh 1 /04
573479,CWH vh 1 /04
573979,CWH vh 1 /04
575179,CWH vh 1 /04
575679,CWH vh 1 /04
579079,CWH vh 1 /04
579879,CWH vh 1 /04
580579,CWH vh 1 /04
580779,CWH vh 1 /04
638580,CWH vh 1 /04
638880,CWH vh 1 /04
639580,CWH vh 1 /04
639680,CWH vh 1 /04
639780,CWH vh 1 /04
640080,CWH vh 1 /04
800550,CWH vh 1 /04
800850,CWH vh 1 /04
801050,CWH vh 1 /04
802350,CWH vh 1 /04
802450,CWH vh 1 /04
802550,CWH vh 1 /04
940850,CWH vh 1 /04
940950,CWH vh 1 /04
WC 269,CWH vh 1 /04
150381,CWH vh 1 /05
151781,CWH vh 1 /05
402079,CWH vh 1 /05
402479,CWH vh 1 /05
402579,CWH vh 1 /05
405779,CWH vh 1 /05
409579,CWH vh 1 /05
571879,CWH vh 1 /05
578579,CWH vh 1 /05
580679,CWH vh 1 /05
580879,CWH vh 1 /05
801250,CWH vh 1 /05
GR 045,CWH vh 1 /05
GR 050,CWH vh 1 /05
GR 051,CWH vh 1 /05
101280,CWH vh 1 /06
101480,CWH vh 1 /06
105050,CWH vh 1 /06
105550,CWH vh 1 /06
105650,CWH vh 1 /06
105750,CWH vh 1 /06
105850,CWH vh 1 /06
106150,CWH vh 1 /06
106550,CWH vh 1 /06
106750,CWH vh 1 /06
107350,CWH vh 1 /06
107750,CWH vh 1 /06
108550,CWH vh 1 /06
108850,CWH vh 1 /06
109050,CWH vh 1 /06
109450,CWH vh 1 /06
109750,CWH vh 1 /06
109950,CWH vh 1 /06
110450,CWH vh 1 /06
112250,CWH vh 1 /06
119478,CWH vh 1 /06
119578,CWH vh 1 /06
119678,CWH vh 1 /06
119778,CWH vh 1 /06
120178,CWH vh 1 /06
1267281,CWH vh 1 /06
161581,CWH vh 1 /06
161681,CWH vh 1 /06
162281,CWH vh 1 /06
163481,CWH vh 1 /06
164981,CWH vh 1 /06
205450,CWH vh 1 /06
205750,CWH vh 1 /06
206150,CWH vh 1 /06
206450,CWH vh 1 /06
399582,CWH vh 1 /06
402979,CWH vh 1 /06
409879,CWH vh 1 /06
420379,CWH vh 1 /06
431579,CWH vh 1 /06
435779,CWH vh 1 /06
436979,CWH vh 1 /06
443579,CWH vh 1 /06
445379,CWH vh 1 /06
445679,CWH vh 1 /06
445879,CWH vh 1 /06
446079,CWH vh 1 /06
448979,CWH vh 1 /06
572079,CWH vh 1 /06
572679,CWH vh 1 /06
572979,CWH vh 1 /06
574079,CWH vh 1 /06
574779,CWH vh 1 /06
575779,CWH vh 1 /06
578779,CWH vh 1 /06
578879,CWH vh 1 /06
578979,CWH vh 1 /06
579679,CWH vh 1 /06
579779,CWH vh 1 /06
580479,CWH vh 1 /06
581279,CWH vh 1 /06
638980,CWH vh 1 /06
800350,CWH vh 1 /06
800650,CWH vh 1 /06
801150,CWH vh 1 /06
802050,CWH vh 1 /06
BSHW64,CWH vh 1 /06
PH 032,CWH vh 1 /06
PH 055,CWH vh 1 /06
PH 059,CWH vh 1 /06
PH 119,CWH vh 1 /06
TA 021,CWH vh 1 /06
GR 038,CWH vh 1 /07
KP 215,CWH vh 1 /07
KP 226,CWH vh 1 /07
KP 232,CWH vh 1 /07
KP 252,CWH vh 1 /07
PH 026,CWH vh 1 /07
PH 030,CWH vh 1 /07
PH 044,CWH vh 1 /07
PH 046,CWH vh 1 /07
PH 065,CWH vh 1 /07
PH 067,CWH vh 1 /07
PH 072,CWH vh 1 /07
BS0019,CWH vh 1 /08
BS0020,CWH vh 1 /08
CO  44,CWH vh 1 /08
CO  57,CWH vh 1 /08
CO  59,CWH vh 1 /08
CO  60,CWH vh 1 /08
CO  61,CWH vh 1 /08
CO  62,CWH vh 1 /08
CO  13,CWH vh 1 /09
CO  58,CWH vh 1 /09
PH 079,CWH vh 1 /09
GREG04,CWH vh 1 /10
GREG12,CWH vh 1 /10
GREG14,CWH vh 1 /10
GREG17,CWH vh 1 /10
GREG19,CWH vh 1 /10
GR 048,CWH vh 1 /11
GR 049,CWH vh 1 /11
GR 131,CWH vh 1 /11
KP 212,CWH vh 1 /11
KP 214,CWH vh 1 /11
KP 236,CWH vh 1 /11
KP 238,CWH vh 1 /11
PH 031,CWH vh 1 /11
PH 062,CWH vh 1 /11
PH 069,CWH vh 1 /11
PH 073,CWH vh 1 /11
PH 075,CWH vh 1 /11
PH 078,CWH vh 1 /11
PH 080,CWH vh 1 /11
PH 081,CWH vh 1 /11
PH 082,CWH vh 1 /11
PH 123,CWH vh 1 /11
WC 240,CWH vh 1 /11
WC 263,CWH vh 1 /11
GR 047,CWH vh 1 /12
GR 084,CWH vh 1 /12
GR 085,CWH vh 1 /12
GR 089,CWH vh 1 /12
GR 127,CWH vh 1 /12
GR 128,CWH vh 1 /12
GR 130,CWH vh 1 /12
PH 054,CWH vh 1 /12
PH 074,CWH vh 1 /12
WAD023,CWH vh 1 /12
WAD027,CWH vh 1 /12
WAD028,CWH vh 1 /12
WAD071,CWH vh 1 /12
WAD072,CWH vh 1 /12
WC 260,CWH vh 1 /12
KP 231,CWH vh 1 /13
PH 027,CWH vh 1 /13
PH 028,CWH vh 1 /13
PH 029,CWH vh 1 /13
PH 043,CWH vh 1 /13
PH 048,CWH vh 1 /13
PH 052,CWH vh 1 /13
PH 058,CWH vh 1 /13
PH 071,CWH vh 1 /13
PH 076,CWH vh 1 /13
PH 116,CWH vh 1 /13
PH 117,CWH vh 1 /13
PH 118,CWH vh 1 /13
WC 201,CWH vh 1 /13
WC 203,CWH vh 1 /13
CO  03,CWH vh 1 /14
CO  14,CWH vh 1 /14
CO  29,CWH vh 1 /14
CO  34,CWH vh 1 /14
CO  36,CWH vh 1 /14
CO  40,CWH vh 1 /14
CO  41,CWH vh 1 /14
CO  46,CWH vh 1 /14
CO  50,CWH vh 1 /14
CO  55,CWH vh 1 /14
CO  56,CWH vh 1 /14
CO  63,CWH vh 1 /14
CO  83,CWH vh 1 /14
CO  10,CWH vh 1 /15
CO  11,CWH vh 1 /15
CO  20,CWH vh 1 /15
CO  65,CWH vh 1 /15
CO  70,CWH vh 1 /15
CO  01,CWH vh 1 /17
CO  02,CWH vh 1 /17
CO  04,CWH vh 1 /17
CO  05,CWH vh 1 /17
CO  12,CWH vh 1 /17
CO  16,CWH vh 1 /17
CO  18,CWH vh 1 /17
CO  19,CWH vh 1 /17
CO  21,CWH vh 1 /17
CO  22,CWH vh 1 /17
CO  23,CWH vh 1 /17
CO  24,CWH vh 1 /17
CO  25,CWH vh 1 /17
CO  26,CWH vh 1 /17
CO  28,CWH vh 1 /17
CO  35,CWH vh 1 /17
CO  38,CWH vh 1 /17
CO  39,CWH vh 1 /17
CO  42,CWH vh 1 /17
CO  53,CWH vh 1 /17
CO  54,CWH vh 1 /17
CO  64,CWH vh 1 /17
CO  66,CWH vh 1 /17
PH 070,CWH vh 1 /17
CO  27,CWH vh 1 /18
CO  37,CWH vh 1 /18
CO  43,CWH vh 1 /18
CO  45,CWH vh 1 /18
CO  51,CWH vh 1 /18
CO  52,CWH vh 1 /18
20680,CWH vh 2 /01.1
24480,CWH vh 2 /01.1
24580,CWH vh 2 /01.1
102250,CWH vh 2 /01.1
102350,CWH vh 2 /01.1
102550,CWH vh 2 /01.1
102750,CWH vh 2 /01.1
110850,CWH vh 2 /01.1
111150,CWH vh 2 /01.1
1266481,CWH vh 2 /01.1
1266981,CWH vh 2 /01.1
1267381,CWH vh 2 /01.1
162081,CWH vh 2 /01.1
163981,CWH vh 2 /01.1
164881,CWH vh 2 /01.1
206550,CWH vh 2 /01.1
206850,CWH vh 2 /01.1
207850,CWH vh 2 /01.1
208150,CWH vh 2 /01.1
401979,CWH vh 2 /01.1
408050,CWH vh 2 /01.1
409979,CWH vh 2 /01.1
430679,CWH vh 2 /01.1
437179,CWH vh 2 /01.1
446379,CWH vh 2 /01.1
446479,CWH vh 2 /01.1
446779,CWH vh 2 /01.1
573279,CWH vh 2 /01.1
573379,CWH vh 2 /01.1
580179,CWH vh 2 /01.1
581079,CWH vh 2 /01.1
634780,CWH vh 2 /01.1
636580,CWH vh 2 /01.1
636880,CWH vh 2 /01.1
800450,CWH vh 2 /01.1
800750,CWH vh 2 /01.1
801950,CWH vh 2 /01.1
802650,CWH vh 2 /01.1
22880,CWH vh 2 /01.2
23080,CWH vh 2 /01.2
101380,CWH vh 2 /01.2
102080,CWH vh 2 /01.2
102150,CWH vh 2 /01.2
102850,CWH vh 2 /01.2
106250,CWH vh 2 /01.2
107450,CWH vh 2 /01.2
107550,CWH vh 2 /01.2
108450,CWH vh 2 /01.2
110050,CWH vh 2 /01.2
110350,CWH vh 2 /01.2
111550,CWH vh 2 /01.2
111650,CWH vh 2 /01.2
112450,CWH vh 2 /01.2
112550,CWH vh 2 /01.2
122178,CWH vh 2 /01.2
122578,CWH vh 2 /01.2
1258181,CWH vh 2 /01.2
1266081,CWH vh 2 /01.2
1266181,CWH vh 2 /01.2
1266381,CWH vh 2 /01.2
1266581,CWH vh 2 /01.2
1266681,CWH vh 2 /01.2
161481,CWH vh 2 /01.2
162478,CWH vh 2 /01.2
162981,CWH vh 2 /01.2
163181,CWH vh 2 /01.2
163381,CWH vh 2 /01.2
164681,CWH vh 2 /01.2
165781,CWH vh 2 /01.2
165981,CWH vh 2 /01.2
166481,CWH vh 2 /01.2
207150,CWH vh 2 /01.2
208050,CWH vh 2 /01.2
208550,CWH vh 2 /01.2
399882,CWH vh 2 /01.2
401982,CWH vh 2 /01.2
402182,CWH vh 2 /01.2
403379,CWH vh 2 /01.2
404579,CWH vh 2 /01.2
404679,CWH vh 2 /01.2
405379,CWH vh 2 /01.2
407979,CWH vh 2 /01.2
408579,CWH vh 2 /01.2
408650,CWH vh 2 /01.2
420979,CWH vh 2 /01.2
422679,CWH vh 2 /01.2
430379,CWH vh 2 /01.2
436079,CWH vh 2 /01.2
437379,CWH vh 2 /01.2
437979,CWH vh 2 /01.2
442379,CWH vh 2 /01.2
443479,CWH vh 2 /01.2
445579,CWH vh 2 /01.2
580279,CWH vh 2 /01.2
581579,CWH vh 2 /01.2
635080,CWH vh 2 /01.2
638280,CWH vh 2 /01.2
638480,CWH vh 2 /01.2
638780,CWH vh 2 /01.2
701450,CWH vh 2 /01.2
800150,CWH vh 2 /01.2
801550,CWH vh 2 /01.2
801750,CWH vh 2 /01.2
801850,CWH vh 2 /01.2
104150,CWH vh 2 /02
108750,CWH vh 2 /02
162778,CWH vh 2 /02
437279,CWH vh 2 /02
634680,CWH vh 2 /02
20580,CWH vh 2 /03
109180,CWH vh 2 /03
110550,CWH vh 2 /03
111050,CWH vh 2 /03
111350,CWH vh 2 /03
112150,CWH vh 2 /03
163281,CWH vh 2 /03
164381,CWH vh 2 /03
165381,CWH vh 2 /03
402779,CWH vh 2 /03
437679,CWH vh 2 /03
438079,CWH vh 2 /03
442279,CWH vh 2 /03
445279,CWH vh 2 /03
446679,CWH vh 2 /03
573079,CWH vh 2 /03
573579,CWH vh 2 /03
579179,CWH vh 2 /03
635880,CWH vh 2 /03
636680,CWH vh 2 /03
122878,CWH vh 2 /04
122978,CWH vh 2 /04
164481,CWH vh 2 /04
164581,CWH vh 2 /04
165281,CWH vh 2 /04
100150,CWH vh 2 /05
101280,CWH vh 2 /05
105350,CWH vh 2 /05
105450,CWH vh 2 /05
107350,CWH vh 2 /05
108150,CWH vh 2 /05
108850,CWH vh 2 /05
109450,CWH vh 2 /05
109850,CWH vh 2 /05
110450,CWH vh 2 /05
111750,CWH vh 2 /05
119478,CWH vh 2 /05
119778,CWH vh 2 /05
120178,CWH vh 2 /05
1266881,CWH vh 2 /05
1267281,CWH vh 2 /05
161681,CWH vh 2 /05
163481,CWH vh 2 /05
205450,CWH vh 2 /05
206150,CWH vh 2 /05
208250,CWH vh 2 /05
208350,CWH vh 2 /05
208450,CWH vh 2 /05
401179,CWH vh 2 /05
402882,CWH vh 2 /05
403179,CWH vh 2 /05
403479,CWH vh 2 /05
404479,CWH vh 2 /05
404779,CWH vh 2 /05
406879,CWH vh 2 /05
409879,CWH vh 2 /05
420379,CWH vh 2 /05
431479,CWH vh 2 /05
431579,CWH vh 2 /05
436979,CWH vh 2 /05
438179,CWH vh 2 /05
440579,CWH vh 2 /05
443079,CWH vh 2 /05
443179,CWH vh 2 /05
443579,CWH vh 2 /05
445779,CWH vh 2 /05
572079,CWH vh 2 /05
572279,CWH vh 2 /05
572979,CWH vh 2 /05
573479,CWH vh 2 /05
573979,CWH vh 2 /05
574079,CWH vh 2 /05
574779,CWH vh 2 /05
575179,CWH vh 2 /05
575679,CWH vh 2 /05
578879,CWH vh 2 /05
578979,CWH vh 2 /05
579079,CWH vh 2 /05
579679,CWH vh 2 /05
579879,CWH vh 2 /05
580479,CWH vh 2 /05
580579,CWH vh 2 /05
580779,CWH vh 2 /05
581279,CWH vh 2 /05
638580,CWH vh 2 /05
638880,CWH vh 2 /05
638980,CWH vh 2 /05
639580,CWH vh 2 /05
639680,CWH vh 2 /05
639780,CWH vh 2 /05
640080,CWH vh 2 /05
802050,CWH vh 2 /05
24880,CWH vh 2 /06
101880,CWH vh 2 /06
102180,CWH vh 2 /06
107750,CWH vh 2 /06
107850,CWH vh 2 /06
109250,CWH vh 2 /06
111450,CWH vh 2 /06
112650,CWH vh 2 /06
161581,CWH vh 2 /06
161781,CWH vh 2 /06
161881,CWH vh 2 /06
162181,CWH vh 2 /06
166181,CWH vh 2 /06
206350,CWH vh 2 /06
206450,CWH vh 2 /06
206650,CWH vh 2 /06
206750,CWH vh 2 /06
207250,CWH vh 2 /06
207750,CWH vh 2 /06
402782,CWH vh 2 /06
405279,CWH vh 2 /06
430279,CWH vh 2 /06
430779,CWH vh 2 /06
433479,CWH vh 2 /06
433579,CWH vh 2 /06
437779,CWH vh 2 /06
438679,CWH vh 2 /06
440879,CWH vh 2 /06
442479,CWH vh 2 /06
446279,CWH vh 2 /06
800550,CWH vh 2 /06
800850,CWH vh 2 /06
801050,CWH vh 2 /06
801250,CWH vh 2 /06
802350,CWH vh 2 /06
802450,CWH vh 2 /06
802550,CWH vh 2 /06
101480,CWH vh 2 /07
105050,CWH vh 2 /07
105550,CWH vh 2 /07
105650,CWH vh 2 /07
105750,CWH vh 2 /07
105850,CWH vh 2 /07
106150,CWH vh 2 /07
106550,CWH vh 2 /07
106750,CWH vh 2 /07
108550,CWH vh 2 /07
109050,CWH vh 2 /07
109750,CWH vh 2 /07
109950,CWH vh 2 /07
112250,CWH vh 2 /07
119578,CWH vh 2 /07
119678,CWH vh 2 /07
162281,CWH vh 2 /07
164981,CWH vh 2 /07
205750,CWH vh 2 /07
399582,CWH vh 2 /07
402979,CWH vh 2 /07
435779,CWH vh 2 /07
445379,CWH vh 2 /07
445679,CWH vh 2 /07
445879,CWH vh 2 /07
446079,CWH vh 2 /07
448979,CWH vh 2 /07
575779,CWH vh 2 /07
578779,CWH vh 2 /07
579779,CWH vh 2 /07
800350,CWH vh 2 /07
800650,CWH vh 2 /07
801150,CWH vh 2 /07
101980,CWH vh 2 /08
105950,CWH vh 2 /08
106050,CWH vh 2 /08
106350,CWH vh 2 /08
106650,CWH vh 2 /08
106950,CWH vh 2 /08
107050,CWH vh 2 /08
108350,CWH vh 2 /08
161281,CWH vh 2 /08
205650,CWH vh 2 /08
397682,CWH vh 2 /08
402282,CWH vh 2 /08
408450,CWH vh 2 /08
405179,CWH vh 2 /09.1
405679,CWH vh 2 /09.1
431279,CWH vh 2 /09.1
573779,CWH vh 2 /09.1
574979,CWH vh 2 /09.1
575579,CWH vh 2 /09.1
581679,CWH vh 2 /09.1
636780,CWH vh 2 /09.1
638180,CWH vh 2 /09.1
639880,CWH vh 2 /09.1
100250,CWH vh 2 /09.2
165681,CWH vh 2 /09.2
402879,CWH vh 2 /09.2
403079,CWH vh 2 /09.2
580079,CWH vh 2 /09.2
105150,CWH vh 2 /10.1
105250,CWH vh 2 /10.1
110750,CWH vh 2 /10.1
165581,CWH vh 2 /10.1
102650,CWH vh 2 /10.2
106450,CWH vh 2 /10.2
106850,CWH vh 2 /10.2
110650,CWH vh 2 /10.2
1258281,CWH vh 2 /10.2
165481,CWH vh 2 /10.2
165881,CWH vh 2 /10.2
205550,CWH vh 2 /10.2
207950,CWH vh 2 /10.2
401882,CWH vh 2 /10.2
572779,CWH vh 2 /10.2
638380,CWH vh 2 /10.2
638680,CWH vh 2 /10.2
20780,CWH vh 2 /11
102050,CWH vh 2 /11
102450,CWH vh 2 /11
107650,CWH vh 2 /11
108250,CWH vh 2 /11
109350,CWH vh 2 /11
110250,CWH vh 2 /11
111250,CWH vh 2 /11
112350,CWH vh 2 /11
122278,CWH vh 2 /11
122378,CWH vh 2 /11
122678,CWH vh 2 /11
161981,CWH vh 2 /11
205850,CWH vh 2 /11
206250,CWH vh 2 /11
207050,CWH vh 2 /11
399782,CWH vh 2 /11
402382,CWH vh 2 /11
403279,CWH vh 2 /11
404879,CWH vh 2 /11
409079,CWH vh 2 /11
435879,CWH vh 2 /11
435979,CWH vh 2 /11
436179,CWH vh 2 /11
437579,CWH vh 2 /11
442779,CWH vh 2 /11
572879,CWH vh 2 /11
800950,CWH vh 2 /11
801650,CWH vh 2 /11
802150,CWH vh 2 /11
802250,CWH vh 2 /11
104250,CWH vh 2 /12
104350,CWH vh 2 /12
104450,CWH vh 2 /12
104550,CWH vh 2 /12
104650,CWH vh 2 /12
104750,CWH vh 2 /12
104850,CWH vh 2 /12
104950,CWH vh 2 /12
107250,CWH vh 2 /12
110950,CWH vh 2 /12
119278,CWH vh 2 /12
120078,CWH vh 2 /12
122778,CWH vh 2 /12
161381,CWH vh 2 /12
163781,CWH vh 2 /12
206950,CWH vh 2 /12
207650,CWH vh 2 /12
403579,CWH vh 2 /12
407579,CWH vh 2 /12
408379,CWH vh 2 /12
409379,CWH vh 2 /12
420879,CWH vh 2 /12
422579,CWH vh 2 /12
431379,CWH vh 2 /12
573679,CWH vh 2 /12
575079,CWH vh 2 /12
577079,CWH vh 2 /12
634880,CWH vh 2 /12
102950,CWH vh 2 /13
103050,CWH vh 2 /13
103150,CWH vh 2 /13
103950,CWH vh 2 /14a
107950,CWH vh 2 /14a
108950,CWH vh 2 /14a
109150,CWH vh 2 /14a
109550,CWH vh 2 /14a
110150,CWH vh 2 /14a
119178,CWH vh 2 /14a
122478,CWH vh 2 /14a
1267081,CWH vh 2 /14a
164781,CWH vh 2 /14a
407779,CWH vh 2 /14a
437079,CWH vh 2 /14a
437479,CWH vh 2 /14a
442979,CWH vh 2 /14a
446879,CWH vh 2 /14a
634980,CWH vh 2 /14a
103250,CWH vh 2 /14b
103350,CWH vh 2 /14b
103450,CWH vh 2 /14b
103550,CWH vh 2 /14b
103650,CWH vh 2 /14b
103750,CWH vh 2 /14b
103850,CWH vh 2 /14b
104050,CWH vh 2 /14b
107150,CWH vh 2 /14b
1266781,CWH vh 2 /14b
207550,CWH vh 2 /14b
24780,CWH vm 1 /01
119180,CWH vm 1 /01
441179,CWH vm 1 /01
441279,CWH vm 1 /01
408250,CWH vm 1 /01
408550,CWH vm 1 /01
433279,CWH vm 1 /01
428779,CWH vm 1 /01
448779,CWH vm 1 /01
101180,CWH vm 1 /01
101580,CWH vm 1 /01
20880,CWH vm 1 /01
109980,CWH vm 1 /01
433179,CWH vm 1 /01
433079,CWH vm 1 /01
110680,CWH vm 1 /01
439879,CWH vm 1 /01
441079,CWH vm 1 /01
402082,CWH vm 1 /01
402482,CWH vm 1 /01
402682,CWH vm 1 /01
205950,CWH vm 1 /01
207350,CWH vm 1 /01
801450,CWH vm 1 /01
430879,CWH vm 1 /01
E068,CWH vm 1 /01
E069S,CWH vm 1 /01
E100S,CWH vm 1 /01
E008S,CWH vm 1 /01
E011S,CWH vm 1 /01
E021,CWH vm 1 /01
E049,CWH vm 1 /01
E093,CWH vm 1 /01
E095S,CWH vm 1 /01
E096,CWH vm 1 /01
E006S,CWH vm 1 /01
E053S,CWH vm 1 /01
E007,CWH vm 1 /01
E022S,CWH vm 1 /01
E050S,CWH vm 1 /01
701550,CWH vm 1 /01
E048S,CWH vm 1 /01
E054S,CWH vm 1 /02
430979,CWH vm 1 /03
429179,CWH vm 1 /03
21280,CWH vm 1 /03
801350,CWH vm 1 /03
E005,CWH vm 1 /04
E052,CWH vm 1 /04
E070S,CWH vm 1 /04
E072,CWH vm 1 /04
433779,CWH vm 1 /05
448479,CWH vm 1 /05
20480,CWH vm 1 /05
20980,CWH vm 1 /05
447279,CWH vm 1 /05
422879,CWH vm 1 /05
422479,CWH vm 1 /05
21380,CWH vm 1 /05
480079,CWH vm 1 /05
202450,CWH vm 1 /05
442879,CWH vm 1 /05
E079S,CWH vm 1 /05
434279,CWH vm 1 /05
422379,CWH vm 1 /05
433679,CWH vm 1 /05
21180,CWH vm 1 /05
434179,CWH vm 1 /05
207450,CWH vm 1 /05
433379,CWH vm 1 /06
20380,CWH vm 1 /06
20280,CWH vm 1 /06
107680,CWH vm 1 /06
119280,CWH vm 1 /06
22980,CWH vm 1 /06
431179,CWH vm 1 /06
20180,CWH vm 1 /06
21080,CWH vm 1 /06
24980,CWH vm 1 /06
422979,CWH vm 1 /06
24680,CWH vm 1 /06
25080,CWH vm 1 /06
109580,CWH vm 1 /06
440679,CWH vm 1 /06
