ID,Formation,Class,Order,Suborder,Alliance,Suball,Assoc,Subass,Facies,Working,SiteUnit
359,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset-Aulapal (wetlands),%ASSOC Piceene-Equiset-Thalocc?,%ASSOC Piceene-Equiset-Thalocc?,,,SBPSxc   /06
290,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Chimumb (SBSdh/dw/mw zonal),SUBALL Piceene-Pseumen-Calarub (SBSdh/dw zonal),ASSOC Piceene-Pseumen-Rhyttri (SBSdh),SUBASS SxwFd-Rhyttri(Oryzasp),,,SBS dh 1 /01
552,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Cladoni (SBPSxc),ALLIANCE Pinucon-Cladoni (SBPSxc),%ASSOC Pinucon-Vaccmyl-Cladoni,%ASSOC Pinucon-Vaccmyl-Cladoni,,,SBS dh 1 /02
1126,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Pleusch (SBS warm xeric),SUBALL Pseumen-Pinucon-Shepcan-Pleusch (SBS xeric),ASSOC Pseumen-Pinucon-Cladoni,SUBASS FdPl-Cladoni(Leyminn),,,SBS dh 1 /03
527,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Calarub (SBPSmk and dc zonals),SUBALL Pinucon-Calarub-Corncan-Pleusch,ASSOC Pinucon-Calarub-Pleusch,SUBASS Pl-Calarub-Pleusch(Vaccmyl),,,SBS dh 1 /04
560,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",,,%ASSOC Pinucon-Ledugro-Vaccmyl,%ASSOC Pinucon-Ledugro-Vaccmyl,,,SBS dh 1 /05
263,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Rubupar (SBSmh zonal),ALLIANCE Piceene-Pseumen-Rubupar (SBSmh zonal),ASSOC Pseumen-Piceene-Rubupar (SBSmh zonal),SUBASS FdSxw-Rubupar(Poputre),,,SBS dh 1 /06
363,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Sxw-Equiset-Gymndry(cooler/wetter),ASSOC SxwBl-Equiset-Gymndry (SBS),ASSOC SxwBl-Equiset-Gymndry (SBS),,,SBS dh 1 /07
,NewUnitstoPlace,,,,,,,,,,SBS dh 1 /08
97,NewUnitstoPlace,,,,,,,,NewUnitsPineInterior,,SBS dk   /01
550,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Cladoni (SBPSxc),ALLIANCE Pinucon-Cladoni (SBPSxc),%ASSOC Pinucon-Juniper-Oryzops,%ASSOC Pinucon-Juniper-Oryzops,,,SBS dk   /02
519,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Pleusch (SBPSmc zonal/SBS subxeric),ALLIANCE Pinucon-Pleusch (SBPSmc zonal/SBS subxeric),ASSOC Pinucon-Pleusch-Cladina,SUBASS Pl-Pleusch-Cladina(Pyrola),,,SBS dk   /03
1118,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Pleusch (SBS warm xeric),SUBALL Pseumen-Rosaaci-Spirbet-Pleusch(SBS),?ASSOC Pseumen-Shepcan-Hylospl,?ASSOC Pseumen-Shepcan-Hylospl,,,SBS dk   /04
92,NewUnitstoPlace,,,,,,,,NewUnitsPineInterior,,SBS dk   /05
96,NewUnitstoPlace,,,,,,,,NewUnitsPineInterior,,SBS dk   /06
321,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset (Central I),ASSOC Sxw-Loniinv-Equiset-Hylospl (SBS),SUBASS Sxw-Equiset(Loniinv),,,SBS dk   /07
,NewUnitstoPlace,,,,,,,,,,SBS dk   /08
,NewUnitstoPlace,,,,,,,,,,SBS dk   /09
,NewUnitstoPlace,,,,,,,,,,SBS dk   /10
,NewUnitstoPlace,,,,,,,,,,SBS dk   /50
26,NewUnitstoPlace,,,,,,,,NewUnitsInteriorSpruce,,SBS dw 1 /01
1123,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Pleusch (SBS warm xeric),SUBALL Pseumen-Pinucon-Shepcan-Pleusch (SBS xeric),ASSOC Pseumen-Pinucon-Cladoni,SUBASS FdPl-Cladoni(typic),,,SBS dw 1 /02
985,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen-Calarub (warm aspect in moistBGC),ASSOC Pseumen-Calarub-Astecon (subboreal),ASSOC Pseumen-Calarub-Astecon (subboreal),,,SBS dw 1 /03
526,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Calarub (SBPSmk and dc zonals),SUBALL Pinucon-Calarub-Corncan-Pleusch,ASSOC Pinucon-Calarub-Pleusch,SUBASS Pl-Calarub-Pleusch(Vaccmyl),,,SBS dw 1 /04
289,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Chimumb (SBSdh/dw/mw zonal),SUBALL Piceene-Pseumen-Calarub (SBSdh/dw zonal),ASSOC Piceene-Pseumen-Rhyttri (SBSdh),SUBASS SxwFd-Rhyttri(Oryzasp),,,SBS dw 1 /05
8,NewUnitstoPlace,,,,,,,,NewUnitsDouglasfirInterior,,SBS dw 1 /06
254,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),ALLIANCE Piceene-Loniinv,SUBALL Piceene-Loniinv (rich moist stands),ASSOC Piceene-Loniinv,ASSOC Piceene-Loniinv,,,SBS dw 1 /07
400,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Gymndry (cold air low elev),SUBALL SxwBl-Gymndry-Pleusch,ASSOC Piceene-Loniinv-Gymndry,SUBASS Sx-Loniinv-Gymndry(Vibuedu),,,SBS dw 1 /08
343,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset-Aulapal (wetlands),ASSOC Piceene-Equiset-Aulapal,SUBASS Sxw-Equiset-Aulapal(Hylospl),,,SBS dw 1 /09
,NewUnitstoPlace,,,,,,,,,,SBS dw 1 /Wb01
,NewUnitstoPlace,,,,,,,,,,SBS dw 1 /Wb05
285,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Chimumb (SBSdh/dw/mw zonal),SUBALL Piceene-Pseumen-Calarub (SBSdh/dw zonal),ASSOC Pseumen-Piceene-Calarub (SBSdw),SUBASS FdSx-Calarub(Vaccmyl),,,SBS dw 2 /01
1125,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Pleusch (SBS warm xeric),SUBALL Pseumen-Pinucon-Shepcan-Pleusch (SBS xeric),ASSOC Pseumen-Pinucon-Cladoni,SUBASS FdPl-Cladoni(typic),,,SBS dw 2 /02
512,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Pleusch (SBPSmc zonal/SBS subxeric),ALLIANCE Pinucon-Pleusch (SBPSmc zonal/SBS subxeric),?ASSOC Pinucon-Arctuva-Dicrpol,?ASSOC Pinucon-Arctuva-Dicrpol,,,SBS dw 2 /03
1127,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Pleusch (SBS warm xeric),SUBALL Pseumen-Pinucon-Shepcan-Pleusch (SBS xeric),ASSOC Pseumen-Pinucon-Cladoni,ASSOC Pseumen-Pinucon-Cladoni,,,SBS dw 2 /04
291,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Chimumb (SBSdh/dw/mw zonal),SUBALL Piceene-Pseumen-Calarub (SBSdh/dw zonal),ASSOC Piceene-Pseumen-Rhyttri (SBSdh),SUBASS SxwFd-Rhyttri(Rhyttri),,,SBS dw 2 /05
528,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Calarub (SBPSmk and dc zonals),SUBALL Pinucon-Calarub-Corncan-Pleusch,ASSOC Pinucon-Calarub-Pleusch,SUBASS Pl-Calarub-Pleusch(Vaccmyl),,,SBS dw 2 /06
183,Formation ConiferForests,CLASS Picea,ORDER Picemar-Pleusch (coldair upland blackspruce),SUBORDER Picemar-Pinucon-Vaccmyt,ALLIANCE Picemar-Pinucon-Vaccmyt [transition warm],ALLIANCE Picemar-Pinucon-Vaccmyt [transition warm],ASSOC Pinucon-Picemar-Pleusch,ASSOC Pinucon-Picemar-Pleusch,,,SBS dw 2 /07
255,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),ALLIANCE Piceene-Loniinv,SUBALL Piceene-Loniinv (rich moist stands),ASSOC Piceene-Loniinv,ASSOC Piceene-Loniinv,,,SBS dw 2 /08
298,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE SxFd-Oplohor,ALLIANCE SxFd-Oplohor,ASSOC Picene-Pseumen-Oplohor,SUBASS Sx-Oplohor(Pseumen),,,SBS dw 2 /09
322,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset (Central I),ASSOC Sxw-Loniinv-Equiset-Hylospl (SBS),SUBASS Sxw-Equiset(Loniinv),,,SBS dw 2 /10
,NewUnitstoPlace,,,,,,,,,,SBS dw 2 /11
,NewUnitstoPlace,,,,,,,,,,SBS dw 2 /12
,NewUnitstoPlace,,,,,,,,,,SBS dw 2 /Wb01
,NewUnitstoPlace,,,,,,,,,,SBS dw 2 /Wb05
85,NewUnitstoPlace,,,,,,,,NewUnitsPineInterior,,SBS dw 3 /01
1124,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Pleusch (SBS warm xeric),SUBALL Pseumen-Pinucon-Shepcan-Pleusch (SBS xeric),ASSOC Pseumen-Pinucon-Cladoni,SUBASS FdPl-Cladoni(typic),,,SBS dw 3 /02
517,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Pleusch (SBPSmc zonal/SBS subxeric),ALLIANCE Pinucon-Pleusch (SBPSmc zonal/SBS subxeric),ASSOC Pinucon-Pleusch-Cladina,SUBASS Pl-Pleusch-Cladina(Pyrola),,,SBS dw 3 /03
288,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Chimumb (SBSdh/dw/mw zonal),SUBALL Piceene-Pseumen-Calarub (SBSdh/dw zonal),ASSOC Piceene-Pseumen-Rhyttri (SBSdh),SUBASS SxwFd-Rhyttri(Oryzasp),,,SBS dw 3 /04
182,Formation ConiferForests,CLASS Picea,ORDER Picemar-Pleusch (coldair upland blackspruce),SUBORDER Picemar-Pinucon-Vaccmyt,ALLIANCE Picemar-Pinucon-Vaccmyt [transition warm],ALLIANCE Picemar-Pinucon-Vaccmyt [transition warm],ASSOC Pinucon-Picemar-Pleusch,ASSOC Pinucon-Picemar-Pleusch,,,SBS dw 3 /05
226,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),NotenoughplotsSx,NotenoughplotsSx,%ASSOC Piceene-Spirdou-Rosaaci,%ASSOC Piceene-Spirdou-Rosaaci,,,SBS dw 3 /06
251,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),ALLIANCE Piceene-Loniinv,SUBALL Piceene-Loniinv (rich moist stands),ASSOC Piceene-Loniinv,ASSOC Piceene-Loniinv,,,SBS dw 3 /07
409,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Gymndry (cold air low elev),SUBALL SxwBl-Gymndry-Pleusch,ASSOC Piceene-Gymndry-Pleusch (SBSwk zonals),SUBASS Sxw-Gymndry,,,SBS dw 3 /08
320,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset (Central I),ASSOC Sxw-Loniinv-Equiset-Hylospl (SBS),SUBASS Sxw-Equiset(Loniinv),,,SBS dw 3 /09
,NewUnitstoPlace,,,,,,,,,,SBS dw 3 /10
,NewUnitstoPlace,,,,,,,,,,SBS dw 3 /11
,NewUnitstoPlace,,,,,,,,,,SBS dw 3 /12
235,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),ALLIANCE Piceene-Vaccmem (SBSmoist zonals),SUBALL Piceene-Vaccmem,ASSOC Piceene-Vaccmem (SBSmc zonals),SUBASS Sx-Vaccmem(Paximyr),,,SBS mc 1 /01
548,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Cladoni (SBPSxc),ALLIANCE Pinucon-Cladoni (SBPSxc),%ASSOC Pinucon-Cladoni-Polyjun,%ASSOC Pinucon-Cladoni-Polyjun,,,SBS mc 1 /02
986,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen-Calarub (warm aspect in moistBGC),ASSOC Pseumen-Calarub-Astecon (subboreal),ASSOC Pseumen-Calarub-Astecon (subboreal),,,SBS mc 1 /03
237,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),ALLIANCE Piceene-Vaccmem (SBSmoist zonals),SUBALL Piceene-Vaccmem,ASSOC Piceene-Vaccmem (SBSmc zonals),SUBASS Sx-Vaccmem(Ledugro),,,SBS mc 1 /04
224,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),NotenoughplotsSx,NotenoughplotsSx,?ASSOC Piceene-Spirbet-Aulapal%,?ASSOC Piceene-Spirbet-Aulapal%,,,SBS mc 1 /05
35,NewUnitstoPlace,,,,,,,,NewUnitsInteriorSpruce,,SBS mc 1 /06
390,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Abielas-Picea-Oplohor (Low ESSF and cold lower),ALLIANCE Abielas-Picea-Oplohor (Low ESSF and cold lower),,SUBASS Bl-Oplohor-Gymndry(Ptilcri),,,SBS mc 1 /07
350,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset-Aulapal (wetlands),ASSOC Piceene-Equiset-Aulapal,SUBASS Sxw-Equiset-Aulapal(Sphagnu),,,SBS mc 1 /08
239,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),ALLIANCE Piceene-Vaccmem (SBSmoist zonals),SUBALL Piceene-Vaccmem,ASSOC Piceene-Vaccmem (SBSmc zonals),SUBASS Sx-Vaccmem(typic),,,SBS mc 2 /01
556,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",,,ASSOC Pinucon-Vaccmem-Cladoni,SUBASS Pl-Vaccmem-Cladoni(typic),,,SBS mc 2 /02
181,Formation ConiferForests,CLASS Picea,ORDER Picemar-Pleusch (coldair upland blackspruce),SUBORDER Picemar-Pinucon-Vaccmyt,ALLIANCE Picemar-Pinucon-Vaccmyt [transition warm],ALLIANCE Picemar-Pinucon-Vaccmyt [transition warm],ASSOC Pinucon-Picemar-Pleusch,ASSOC Pinucon-Picemar-Pleusch,,,SBS mc 2 /03
236,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),ALLIANCE Piceene-Vaccmem (SBSmoist zonals),SUBALL Piceene-Vaccmem,ASSOC Piceene-Vaccmem (SBSmc zonals),SUBASS Sx-Vaccmem(Vacccae),,,SBS mc 2 /04
253,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),ALLIANCE Piceene-Loniinv,SUBALL Piceene-Loniinv (rich moist stands),ASSOC Piceene-Loniinv,ASSOC Piceene-Loniinv,,,SBS mc 2 /05
18,NewUnitstoPlace,,,,,,,,NewUnitsInteriorSpruce,,SBS mc 2 /06
87,NewUnitstoPlace,,,,,,,,NewUnitsPineInterior,,SBS mc 2 /07
397,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Gymndry (cold air low elev),SUBALL SxwBl-Gymndry-Pleusch,ASSOC Piceene-Loniinv-Gymndry,SUBASS Sx-Loniinv-Gymndry(Vibuedu),,,SBS mc 2 /08
388,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Abielas-Picea-Oplohor (Low ESSF and cold lower),ALLIANCE Abielas-Picea-Oplohor (Low ESSF and cold lower),,SUBASS Bl-Oplohor-Gymndry(Ptilcri),,,SBS mc 2 /09
364,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Sxw-Equiset-Gymndry(cooler/wetter),ASSOC SxwBl-Equiset-Gymndry (SBS),ASSOC SxwBl-Equiset-Gymndry (SBS),,,SBS mc 2 /10
31,NewUnitstoPlace,,,,,,,,NewUnitsInteriorSpruce,,SBS mc 2 /11
,NewUnitstoPlace,,,,,,,,,,SBS mc 2 /12
,NewUnitstoPlace,,,,,,,,,,SBS mc 2 /13
,NewUnitstoPlace,,,,,,,,,,SBS mc 2 /14
,NewUnitstoPlace,,,,,,,,,,SBS mc 2 /15
,NewUnitstoPlace,,,,,,,,,,SBS mc 2 /16
238,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),ALLIANCE Piceene-Vaccmem (SBSmoist zonals),SUBALL Piceene-Vaccmem,ASSOC Piceene-Vaccmem (SBSmc zonals),SUBASS Sx-Vaccmem(Petafri),,,SBS mc 3 /01
521,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Pleusch (SBPSmc zonal/SBS subxeric),ALLIANCE Pinucon-Pleusch (SBPSmc zonal/SBS subxeric),%ASSOC Pinucon-Junicom-Arctuva,SUBASS Pl-Junicom-Arctuva(Vacccae),,,SBS mc 3 /02
515,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Pleusch (SBPSmc zonal/SBS subxeric),ALLIANCE Pinucon-Pleusch (SBPSmc zonal/SBS subxeric),ASSOC Pinucon-Pleusch-Cladina,SUBASS Pl-Pleusch-Cladina(Pyrola),,,SBS mc 3 /03
81,NewUnitstoPlace,,,,,,,,NewUnitsPineInterior,,SBS mc 3 /04
187,Formation ConiferForests,CLASS Picea,ORDER Picemar-Pleusch (coldair upland blackspruce),SUBORDER Picemar-Abielas,ALLIANCE Picemar-Abielas-Pleusch,ALLIANCE Picemar-Abielas-Pleusch,ASSOC Picemar-Vaccmem-Petafri [[ISSUE Cold Subboreal]],SUBASS Sb-Vaccmem-Petafri(Spirbet),,,SBS mc 3 /05
188,Formation ConiferForests,CLASS Picea,ORDER Picemar-Pleusch (coldair upland blackspruce),SUBORDER Picemar-Abielas,ALLIANCE Picemar-Abielas-Pleusch,ALLIANCE Picemar-Abielas-Pleusch,ASSOC Picemar-Vaccmem-Petafri [[ISSUE Cold Subboreal]],SUBASS Sb-Vaccmem-Petafri(Pleusch),,,SBS mc 3 /06
33,NewUnitstoPlace,,,,,,,,NewUnitsInteriorSpruce,,SBS mc 3 /07
23,NewUnitstoPlace,,,,,,,,NewUnitsInteriorSpruce,,SBS mc 3 /08
,NewUnitstoPlace,,,,,,,,,,SBS mc 3 /09
262,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Rubupar (SBSmh zonal),ALLIANCE Piceene-Pseumen-Rubupar (SBSmh zonal),ASSOC Pseumen-Piceene-Rubupar (SBSmh zonal),SUBASS FdSxw-Rubupar(Corycor) (SBSmh),,,SBS mh   /01
1121,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Pleusch (SBS warm xeric),SUBALL Pseumen-Rosaaci-Spirbet-Pleusch(SBS),?ASSOC Pseumen-Rosaaci-Pleusch-Hylospl,?ASSOC Pseumen-Rosaaci-Pleusch-Hylospl,,,SBS mh   /02
1122,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Pleusch (SBS warm xeric),SUBALL Pseumen-Pinucon-Shepcan-Pleusch (SBS xeric),ASSOC Pseumen-Pinucon-Cladoni,SUBASS FdPl-Cladoni(Vaccmyl),,,SBS mh   /03
1119,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Pleusch (SBS warm xeric),SUBALL Pseumen-Rosaaci-Spirbet-Pleusch(SBS),%ASSOC Pseumen-Rosaaci-Acergla-Hylospl,%ASSOC Pseumen-Rosaaci-Acergla-Hylospl,,,SBS mh   /04
265,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Rubupar (SBSmh zonal),ALLIANCE Piceene-Pseumen-Rubupar (SBSmh zonal),ASSOC Pseumen-Piceene-Rubupar (SBSmh zonal),SUBASS FdSxw-Rubupar(Pleusch),,,SBS mh   /05
268,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Rubupar (SBSmh zonal),ALLIANCE Piceene-Pseumen-Rubupar (SBSmh zonal),ASSOC Pseumen-Piceene-Rubupar (SBSmh zonal),SUBASS FdSxw-Rubupar(Petafri),,,SBS mh   /06
294,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE SxFd-Oplohor,ALLIANCE SxFd-Oplohor,ASSOC Picene-Pseumen-Oplohor,SUBASS Sx-Betula-Oplohor(Corycor),,,SBS mh   /07
,NewUnitstoPlace,,,,,,,,,,SBS mh   /08
